"","...1","GEOID","presAQRespHaz","presAQCanRisk","PerLeadPaint","presOzone","presDiesel","presPM25","presRMPProx","presProxTSDFx","presNPLprox","presPWDIS","popDens","perHGLPD","perCrudePipe","perNatGasPipe","perPetroPD","presBWS","presBWD","presIAV","presSEV","presGTD","presRFR","presCFR","presDRR","presCEP"
"300",300,"19061",0.236396114288384,19.5268663601033,0.323736334078988,41.3721609059092,0.174181537769863,7.66433845886655,0.375424190901373,0.10875124311068,0.071982738400505,0.002705377151222,61.6619959485634,2.86719053165091,0,62.010850473169,56.1963213135577,0.334583099555768,0.292572511451138,1.48296056738626,1.3999724530788,0,0.852619733530599,0,2.79946375280292,2.93483099798322
"301",301,"19063",0.201362943001339,16.3604423281462,0.559102631714839,41.2418974668007,0.115599919516128,6.93510254965291,0.822085979188119,0.130298398716502,0.009963563167214,0.000228279239386,9.23442631217262,0,0,66.6184521862894,0,0.841365816649384,0.431361555065663,1.15345859784243,1.62155894301544,0,0.925395858430542,0,2.71087446620592,2.93483099798322
"302",302,"19065",0.214002184686878,17.6180045027251,0.603285100693879,41.0231541664272,0.131538140592975,7.46756632623596,0.685710980670954,0.106779979477851,0.018561079897297,0.00156170231473,10.5227266128297,14.261182962399,0,57.6004160235072,24.9263990202584,0.334583099555579,0.292572511451115,1.48296056738648,1.39997245307936,0,0.852619733530574,0,2.79946375280289,2.93483099798322
"303",303,"19067",0.215092944156842,17.4232188372456,0.547224200799534,41.2129209844506,0.144696679130605,7.51735327948407,0.862239068198577,0.183864145516443,0.105653556030545,0.014231278474023,12.2165142626191,0.223565283931446,0,73.9333872352475,0,0.369088553146324,0.307882277580515,1.05289734919502,1.66941792175445,0,2.01125427389108,0,2.79334374161834,2.93483099798322
"304",304,"19069",0.211723163814401,17.3176325126259,0.630861043082343,41.4956819018316,0.155853309407305,7.62108054853211,1.15292876770811,0.183236407876219,0.021672085366572,7.054379624e-06,6.78840889682167,0,7.86130137125376,77.4057220745314,9.07226306523255,1.48706667993723,0.643575351749793,1.1601734670838,1.54448812799903,0,0.654904006098038,0,2.86257235852245,2.93483099798322
"305",305,"19071",0.266445088547042,20.4161005294686,0.573681160784594,42.7698815774619,0.180965343280344,8.25376352840798,0.854136584105309,0.04370026356373,0.016077638912385,0.000177311960788,5.25910416655139,0,0,0,7.99599116638463,1.39017962453347,0.598654799897081,1.92783213128343,1.27603155962437,0,0.460573091901065,0,2.66974398389343,2.93483099798322
"306",306,"19073",0.225253265482173,17.8102084702768,0.635325151193714,41.7418948101435,0.164906980729818,7.65874254259361,1.1983378298279,0.036900792791745,0.013464367268038,3.714962068e-06,6.13140519095385,29.1535135254827,0.11765991991421,17.804151294894,0,1.8407969701844,0.827597737841171,1.56838125771797,1.48531685968837,0,0.773315225216683,0,2.92976942803315,2.93483099798322
"307",307,"19075",0.222578816298624,18.1343468130697,0.633209422583537,41.5738802619982,0.150262864171218,7.76151284599559,1.18328181481876,0.055888593649878,0.02752345391177,1.3799272e-08,9.48252059995007,0,0,79.6539834999174,0.00159067286582846,0.77826920313936,0.386970761079102,1.12284263505358,1.51451085602103,0,1.14201878268073,0,2.87525496048984,2.93483099798322
"308",308,"19077",0.23520042816186,18.357141819843,0.493738742656435,41.8550436730473,0.141068199010037,7.64235459861224,0.656269507545114,0.034888297030467,0.019706907196891,7.99123447e-07,7.03475101114759,0,0,34.1697394284832,0,1.79952532245554,0.809543498550989,1.60338823289258,1.47317699186456,0,0.604628530239659,0,2.92287200134809,2.93483099798322
"309",309,"19079",0.233200759283213,22.1427303188069,0.59572323278838,41.9571183678285,0.172969745727497,7.77957621430771,1.1493276104937,0.090900910950135,0.012129267011454,0.004308420279348,10.1190627012696,0,2.2634055766668,34.7875124708362,1.60939062315268,1.89171111991593,0.93944918954079,1.31908036571991,1.47188195285254,0,0.743672721388678,0,2.89568468629781,2.93483099798322
"310",310,"19081",0.206621742376847,17.1440730479886,0.568348727103607,41.3002731134382,0.133340481231406,7.37998550305814,1.16164778539983,0.319912220849474,0.023275308596951,1.854703395e-06,7.34505824011231,0,0,62.8448000233387,0,2.74915155873855,1.28058329274777,1.27568090927124,1.53605450764658,0,0.765963825049942,0,2.89512963972696,2.93483099798322
"311",311,"19083",0.220197839000695,18.1636554544795,0.62804995141384,41.7562225012042,0.1562048086898,7.7636228062317,0.934977736709895,0.195412530217515,0.014632461022932,4.7821188669e-05,11.6923089096905,0,7.09402708338019,60.499009995794,9.02423183455947,1.95889921731076,0.868531657322597,1.28755791304623,1.46150988104524,0,0.411117419886198,0,2.89491201130159,2.93483099798322
"312",312,"19085",0.261136977839348,19.6448715496756,0.54871369876156,43.2745305177534,0.193573026625723,7.95584149296934,0.613777363149661,0.047859031834556,0.021622157917337,0.001047830470775,7.79106639403116,3.20698727089328,0,69.5991065346118,0,0,0.118472040388852,1.28095728079214,1.0950008978877,0,0.768744868006364,0,2.61943039149628,2.93483099798322
"313",313,"19087",0.266892920526973,21.2603516677602,0.51323452939986,43.8009523038589,0.185982136447503,8.17612416860003,0.784089521026896,0.037503394879785,0.037526312396285,0.001280992054834,17.6821738651018,0.694339128304138,0.0646137585215811,53.0732401539415,0,0,0.068098322190053,1.33264516080861,1.36697078557501,0,0.24560197744377,0,2.87961132459558,2.93483099798322
"314",314,"19089",0.203983565592403,16.9983688732429,0.569448033436717,40.8147128004277,0.125111181501887,7.31393266141089,0.836749105693291,0.105287064805405,0.02364311061525,3.877145651e-06,7.58263213451244,5.35224946232175,0,49.6769714528491,17.740609243662,0.613720287718096,0.371205944530567,1.50654757988101,1.40811172235339,0,0.780908916989592,0,2.65570656336619,2.93483099798322
"315",315,"19091",0.207622133740709,17.7283346173119,0.651169542943866,41.4994349077919,0.132320598696991,7.43998499326474,1.40700194795691,0.043161030339342,0.011036227162048,0.000314244662679,8.58255698475544,0,0,30.4062951643909,0,1.19176706411193,0.643500953999782,1.18165558003308,1.63864174327989,0,1.01811207355352,0,2.81878775966423,2.93483099798322
"316",316,"19093",0.209389866439351,17.0636292001726,0.635772316653551,42.5881529071724,0.1258343113231,7.43251713735147,1.2885195594446,0.124000745422825,0.011984903774505,1.7942921964e-05,6.23739988500805,0,0,40.1526529305559,0,0,0.120194798518334,1.28094014230956,1.09497006403602,0,0.771837268758628,0,2.62828622002139,2.93483099798322
"317",317,"19095",0.254102532479415,19.975582410126,0.502399150655498,42.0228682071855,0.189061911348324,7.87814545530192,0.462124610223287,0.039017236312185,0.015315971788638,5.4117242877e-05,10.7008957716365,24.9984450612965,0,6.3690714273154,32.1975755345081,2.09671620382975,0.924779191254817,1.29918526371189,1.45967894553894,0,0.358697833352871,0,2.89679330212307,2.93483099798322
"318",318,"19097",0.245413236970516,19.9325610666302,0.426386623055662,41.8631429535987,0.187614622877739,7.78856977714515,0.333031363306777,0.05712309998741,0.055178719760988,0.041093321706395,11.8174542525255,5.61236745722238,0,41.7981446431176,0.789567328449259,0.334583099555715,0.292572511451116,1.48296056738657,1.39997245307869,0,0.852619733530583,0,2.79946375280291,2.93483099798322
"319",319,"19099",0.254313973903115,19.9015978860867,0.382744684686747,42.2645089847987,0.186139196976401,7.79668252915567,0.388633812818945,0.125350164244282,0.072090661290171,3.8777989864e-05,19.5146392379245,16.7636580110363,34.5572096855553,69.993327449623,16.3105840745712,0.023455805659211,0.079983317852382,1.33722242338414,1.36087503706434,0,0.419630229522744,0,2.8826534769825,2.93483099798322
"320",320,"19101",0.277412104490549,21.6066576390194,0.423712146478485,43.3710529434943,0.168043140768757,7.97306223253263,0.786085243416568,0.131842699063027,0.126827398865679,0.011320014632847,15.9945793258427,21.7218474045699,10.1990827072416,12.2276089416343,0,0,0.070090737208297,1.33693199325541,1.3607954973084,0,0.395171789663543,0,2.88207866242226,2.93483099798322
"321",321,"19103",0.28918364728479,22.4827247144285,0.257728927678992,42.4914460645292,0.23291666311307,8.05185290207956,0.710104833274694,0.302832840252286,0.01262635503223,0.000595364455462,93.7651311796452,32.7105039216976,0,0.942589299167259,80.5066974778568,1.92267996165118,0.853787973442583,1.27590787113463,1.46691680921249,0,0.462096934241478,0,2.89395022080182,2.93483099798322
"322",322,"19105",0.23470358847692,19.2748992406194,0.440336870648652,41.9362328313091,0.158252863856495,7.77478630421046,0.573089958006021,0.030028438011083,0.017937274396644,0.126650358500961,13.8499896720008,37.8024328297915,0,69.2271720094493,58.1307278405519,0.336374340211011,0.292813335960349,1.48082713638225,1.40065032357967,0,0.854684012317029,0,2.79988078240529,2.93483099798322
"323",323,"19107",0.258228078709824,20.3154186484845,0.612716082755894,42.6227170807674,0.162889613226263,7.92067394963943,0.940281034871968,0.034657640472384,0.026848432953296,9.402106325e-06,6.81223292785395,0,6.59703510532513,48.9169870464725,24.0830218725105,0.354190375316807,0.21281419646347,1.32699290635133,1.38263162604153,0,0.26470683463811,0,2.88251381138072,2.93483099798322
"324",324,"19109",0.216967963915583,16.8864315316406,0.649348721394005,41.2055015941278,0.122871056982677,7.18004310291189,0.877148413562827,0.081145525159283,0.012411771914425,0.000343644422245,6.0156943284144,0,0,49.8914164733545,0,1.22502566308314,0.657003468635021,1.15023602050527,1.64277823096186,0,0.87322850598173,0,2.78485773120543,2.93483099798245
"325",325,"19111",0.278965545757526,22.3660892183008,0.340164147066291,44.5328587304858,0.207376684977612,8.32126020609775,0.716682696331691,0.3073111706125,0.042307707164927,0.00074850898986,28.3574653618971,22.452860015904,51.9609659454158,43.188881548039,8.63808729820449,0,0.07624019044648,1.35016300959929,1.34173589071165,0,0.856808826961801,0,2.88969393255696,2.93483099798322
"326",326,"19113",0.273619789312397,22.0071179565602,0.330565822216776,42.0788821297914,0.212238344026987,7.91277831238393,0.532915499583092,0.287493659288784,0.013801586643126,0.02308019330168,119.485350831266,0.0183697160947102,0,4.19094478632563,4.93551324861033,0.659598318311789,0.358130783534509,1.20176224603213,1.48939231665281,0,1.08755352877785,0,2.85782663201549,2.93483099798322
"327",327,"19115",0.272179044794543,21.0853267869975,0.50824592250516,43.7401195824985,0.179487242014424,8.21988480430924,0.567165772861903,0.05517124823649,0.021871925182592,0.037898842462927,10.7890139238826,0.0154133473934805,0,61.1461568370702,0,0.338449533427547,0.307114947515823,1.46761030081734,1.26985969082436,0,0.634222975095873,0,2.85202623047819,2.93483099798322
"328",328,"19117",0.260087930430607,20.4055396474843,0.409658978117969,43.0779700477795,0.165921960033771,7.63201649603144,0.210914941585003,0.033304977959583,0.015178642601429,0.001595022950903,7.70886268331653,0,0,0,0,0.087214777046778,0.095908206299566,1.44545191281345,1.18266279641517,0,1.33874445776093,0,2.80466469206297,2.93483099798322
"329",329,"19119",0.199290912990767,16.5429878114872,0.523571273059143,42.1927717355896,0.128525959231378,6.58556959041513,0.717799178934546,0.112854926002762,0.019694304554319,0.000581121327768,7.77773309925903,0,15.1320472735145,53.227052385122,14.9643888231843,2.410246144774,1.07429081632691,1.36779897031457,1.72048661444635,0,1.3543948439078,0,2.52042124487331,2.93182196840848
"330",330,"19121",0.254075302911942,19.7541950924289,0.425933688467024,42.4169846315435,0.153465681587521,7.65141313991438,0.45650666018469,0.04482114324232,0.029276520829511,9.99513821e-07,10.9601038389067,12.502501509292,0,11.2696223244659,56.4512209308985,0.121656133183811,0.180633113810995,1.43247874585791,1.45657977625392,0,0.305848847015187,0,2.89120435906516,2.93483099798322
"331",331,"19123",0.258587208040467,20.3032847223274,0.501592532029997,42.6692067226515,0.160608543525372,7.88440641944833,0.797364999371392,0.182852239107761,0.021163118046859,0.002925373656738,14.9662653876893,0,19.6011818551776,67.4760108882341,0,0.006911674732089,0.078748007812203,1.34937244821164,1.34302143254801,0,0.833446901528645,0,2.8893590380521,2.93483099798322
"332",332,"19125",0.271595930602869,20.3289150741779,0.351742377482937,42.63786975861,0.162365843064012,7.74728047714733,0.391019060644084,0.187130595530159,0.022513039543204,0.001026560326116,22.8971360180854,0,1.02013382466213,19.6712779014544,0,0.068008210586804,0.11392624681297,1.46052186634592,1.27355014771254,0,1.7404978154369,0,2.90481853836604,2.93483099798322
"333",333,"19127",0.236551053246118,19.1473999360915,0.510116387388872,41.9653236389552,0.182471257022385,7.77013561512134,0.639830150544175,0.040442388713745,0.030945895604363,0.002606302714603,27.2143868123604,0,0,76.6778252663404,0,1.68811429119356,0.757858439078785,1.29975292278433,1.44502410873547,0,0.362427202717922,0,2.89312119806273,2.93483099798322
"334",334,"19129",0.273614981465533,20.5514751804801,0.527055568785399,42.386387141729,0.221607344398537,8.38720911610418,0.937187773186666,0.057195739652747,0.028618916677706,3.2712572219e-05,13.2066692811112,49.7948259005072,0,78.3835169300223,35.9452033699837,1.15484188707223,0.505700474692115,1.81867401194993,1.24559411486676,0,0.488519145497896,0,2.60519964456771,2.93483099798322
"335",335,"19131",0.209676086438064,17.1400765327806,0.55232894163511,41.0778933111161,0.133245692517452,7.36752753852236,0.556275527501114,0.100110517139955,0.032133185298123,3.476464236e-06,8.70230891256033,20.1749576667106,0,73.6970343470142,0,0.405229467472312,0.295061774955438,1.10064272551666,1.64131463343873,0,1.14605271219079,0,2.72311337697262,2.93483099798322
"336",336,"19133",0.243126883291602,18.83504678177,0.624297104616134,43.445504178128,0.154335810760786,7.6163524167448,0.958020265859467,0.022945920641995,0.012272320443594,1.0658200446e-05,4.88302302093378,31.6062755969611,0,58.2581719575311,2.29007896895538,0,0.120194798518367,1.28094014231052,1.09497006403523,0,0.771837268758994,0,2.62828622001962,2.93483099798322
"337",337,"19135",0.263965617942921,20.5398738385658,0.287223775568114,43.0979871106812,0.165818233785396,7.72188157268465,0.325298502143674,0.057811685369516,0.014127255246608,2.4110920442e-05,7.00863643186761,0,0,5.98986739984066,0.562711278085083,0,0.090028762146521,1.38089533491323,1.28792228845807,0,1.99547978096915,0,2.90201058686347,2.93483099798322
"338",338,"19137",0.238262939858972,18.9446855434176,0.657901099379704,42.2346578415697,0.167865063050756,7.87759519840608,0.628686018527242,0.129813593459831,0.023228121093254,0.001944512686676,9.32574518411682,3.39676978580601,0,61.5878753392181,0,1.35443866078471,0.484884591051372,2.11877322342482,1.20259418377608,0,0.400596769827748,0,2.66937718015622,2.93483099798322
"339",339,"19139",0.286313187736934,21.9258257648123,0.415835076947505,43.4191766499751,0.199959561591184,8.18894490557305,0.649271709751482,0.181432616198884,0.014838467167659,0.001942489678843,39.3870640693757,10.0803515193089,0,62.0047876512232,0,0.435767034525643,0.231044474075652,1.18521356815734,1.48122942161006,0,1.24791760259594,0,2.84765658510576,2.93483099798322
"340",340,"19141",0.197072201870696,16.1285950617904,0.533146986271933,42.1995380286151,0.118159589748959,6.96418130930097,0.69804092850087,0.040866752577281,0.021134473941354,4.788087909e-06,9.25787664105535,40.3613584685052,2.55853255502982,77.2277308150903,34.6132401521249,0.004620392619339,0.122023781092728,1.28110664890874,1.0961691664837,0,0.772954019728998,0,2.62807944506676,2.93482522973501
"341",341,"19143",0.191672248027652,15.9095345763837,0.62562739641571,41.8106745366572,0.115182919645937,6.67330453910637,0.708623424316009,0.044355763902234,0.015081690915253,1.92755e-10,5.93263455877282,21.2274486903686,0,56.8169605856951,0.206321095779477,0.912688769783286,0.481482678861153,1.31383100577987,1.33183463992644,0,0.992434554122163,0,2.58744095129791,2.93369156767826
"342",342,"19145",0.248452142749628,19.6798486345742,0.600100100516929,42.7037587047874,0.151214835527961,7.97300082646226,0.34377306563368,0.038516570646314,0.013501651494728,9.7678417317e-05,11.0263368784393,0,0,0,34.2189913313124,0.885119346521108,0.239645223436851,1.9967950787855,1.10983422912504,0,0.428327097890208,0,2.44695878942462,2.93483099798322
"343",343,"19147",0.201148117127179,16.4978705072101,0.611024141951227,41.49918297593,0.11836141069433,7.10574026691493,0.66317624527024,0.035055161664451,0.008841088935164,4.4127878395e-05,6.34872846671583,0,0,61.1759374555048,0,0.935832630683955,0.44249642622505,1.16522776455474,1.60490790855733,0,0.960977114990457,0,2.67234168766347,2.93483099798322
"344",344,"19149",0.217434857002045,17.4958324518023,0.509761930142349,43.5586284319319,0.133052742440249,7.21006514229417,0.704271088308143,0.064132156334078,0.044621429673794,0.000433213022835,11.1910713197903,58.382413545426,0,14.2042602825142,74.124956885535,0.62607260441304,0.368025660119464,1.30350212536125,1.257450886448,0,0.923159298288647,0,2.60026779291376,2.93404938860793
"345",345,"19151",0.211383183673285,16.7729288744593,0.664908266472311,41.6264969571675,0.12287938481078,7.32980128909082,1.15303102535436,0.028200349215255,0.008366689751007,2.9575394631e-05,4.63117046302438,0,6.33194949345375,51.2972849087006,0,0.919336064979524,0.476562953092356,1.31557485666016,1.58100592229406,0,0.741145071012474,0,2.88058125695992,2.93483099798322
"346",346,"19153",0.294451164645926,22.5668240516285,0.208892946174473,42.651643364649,0.291924992528671,7.9553163913875,0.76039547580581,0.535566326937875,0.102823843961229,0.000359579387466,313.819697099975,11.0395834400428,16.731487840544,66.7723554761815,46.4598359658959,0.23634696480818,0.211846779479639,1.35531362964505,1.4834077330239,0,0.910454230717736,0,2.92500748613346,2.93483099798322
"347",347,"19155",0.276604465870194,20.6467566113242,0.454448504766557,42.3676202630047,0.229676302288852,8.21901595981736,0.927006439789589,0.15882401933184,0.051078688695373,4.7715894478e-05,38.3544655925268,0.355826630275843,0,43.2870508602689,27.4752077590603,1.07600665087376,0.504397005569105,1.78171679344318,1.23486408722923,0,0.552759014814116,0,2.73535514762529,2.93483099798128
"348",348,"19157",0.249566557425426,19.6266201084409,0.45594386861572,41.990808180751,0.180962667079492,7.79381716049795,1.11589630291182,0.322428576776556,0.035816503278044,2.25323739e-07,12.3346088774287,15.5526676996371,0,65.031265821239,49.9463505421273,1.58089570953259,0.714024131257094,1.3074168501462,1.43687148651757,0,0.330874725871078,0,2.89256630367494,2.93483099798322
"349",349,"19159",0.257705579951453,20.0056856563688,0.401241683595683,43.2520564640925,0.129929145122859,7.70354493154857,0.182759888943401,0.030722835638534,0.010626631278561,1.26432892e-07,3.59859819334647,0,0,1.53645198882252,50.8512408085282,0.824867280248491,0.436387026400731,1.91783909899922,1.00581092556207,0,0.135179514811686,0,2.58958991494713,2.93483099798322
"350",350,"19161",0.205974456869029,16.8345125773138,0.68573638885776,42.093441494755,0.127805614198967,7.50620439887797,0.881868473209909,0.076833345248569,0.010057158288647,6.747422298e-06,6.81623453167771,0,0.36425462285393,54.7344386446707,0,0.970609068940128,0.492011280687342,1.4321145448762,1.27919806976015,0,0.715115917382834,0,2.77120757030696,2.93483099798322
"351",351,"19163",0.284756064152113,22.2778585820329,0.357292271154582,43.3871068855457,0.265265826717488,8.35071348265111,0.465184729780173,0.466877807956106,0.039537846435032,0.020673875709632,146.832740590728,10.1431240962374,0,32.1917703550321,34.452535411072,0.322534585307942,0.270057122714402,1.44876084953334,1.40804515394029,0,0.916401194349199,0,2.80307279095554,2.93483099798322
"352",352,"19165",0.229447612935342,18.1835615656759,0.594320430681075,42.4577522845797,0.143053165736563,7.78309905560389,0.976155051427746,0.067291713777246,0.02531279207995,1.959004398e-06,7.65347816110591,0,0,44.1488166560738,0,1.38532201631245,0.621203271074495,1.92560978889719,1.27496501524193,0,0.501199961020205,0,2.79883344020739,2.93483099798322
"353",353,"19167",0.202431439961071,16.688478800797,0.508917744883722,42.9331557604621,0.130687071312005,6.94519238079419,0.883127824634798,0.165762123028297,0.062903484731067,0.007029721637447,17.5738030029869,2.4851036896057,22.8298998787606,74.6450123078104,23.5296813651052,1.25340489664811,0.616355169187608,1.32610950419264,1.42025862799403,0,1.07478579493158,0,2.57219299140094,2.93326620659883
"354",354,"19169",0.256418366314228,19.7090838380968,0.408214090856385,42.3046940026669,0.233440293203699,7.83913831259323,1.31020079566872,0.404115378033877,0.020614965773682,6.4576041115e-05,65.7099309874202,0,40.2418700613476,85.5238002423175,10.0084976174254,0.185297908534651,0.144473334046733,1.32969581487879,1.37658268444883,0,0.257289734742413,0,2.88144877772397,2.93483099798322
"355",355,"19171",0.232220169164612,18.6796815453956,0.623663420856079,41.6894235862347,0.173793609231182,7.74060450819452,0.694315291755272,0.03377265870851,0.026683702735,0.000138686510263,9.18026493765977,0,0,54.539687652621,50.0566204144104,1.648011944158,0.741747993655743,1.23917095248131,1.47833977285047,0,0.625283783694386,0,2.88946320418745,2.93483099798322
"356",356,"19173",0.246356442925654,19.4046505042929,0.590837918010212,43.0210000214834,0.133083198648881,7.79005663788813,0.921591047656645,0.053018029945436,0.01254635575113,0.000151332203921,4.53897884174265,0,0,0,55.3878177153266,2.6996501829246,1.07433709477678,2.38398711387059,1.03457285637052,0,0.091630738412869,0,2.67383435034508,2.93483099798322
"357",357,"19175",0.249318959602157,19.4538434556808,0.455060753803515,42.7757825192371,0.148202467926697,7.68348513917107,0.571990552509307,0.113416155619398,0.014678694982781,6.971358794e-06,11.3537689570892,0,0,65.5689490057396,66.8174148081396,1.16474741544789,0.543370949783276,2.01256752501101,1.01723958771042,0,0.129296529133477,0,2.61422992577311,2.93483099798322
"358",358,"19177",0.267998909736933,21.3105021625943,0.455912317557682,43.9341568235852,0.145123412135134,7.89402477708158,0.266220796493271,0.038894081636515,0.037335047817657,0.000711597708824,5.78967562307925,40.0614064300004,18.1207779293985,15.1079961490345,0,0,0.082318068151111,1.36915611541374,1.29859434688421,0,1.70168642647493,0,2.85463786250864,2.93483099798322
"359",359,"19179",0.267374308143658,21.0855956893771,0.41246316648866,43.2539385564207,0.187272861896461,7.92738872926937,0.370522755039858,0.1777497161226,0.028751661000265,0.001307587752853,32.2178358879668,0,1.70851630550376,0,57.0839186402,0,0.083735939155247,1.36629068304096,1.31850357785316,0,1.41951173602022,0,2.89897640842218,2.93483099798322
"360",360,"19181",0.265961350444593,20.7248722533069,0.228188047213661,42.7077945289347,0.17296385581485,7.74495233247236,0.594441237889768,0.122309966957196,0.041466452368259,1.5887115185e-05,33.562539869085,32.8464622339953,45.0419605257161,44.337098042025,45.8111545012526,0.611797887310976,0.32763630059214,2.09756817188166,1.13273744288551,0,0.359948237794462,0,2.89655786648607,2.93483099798322
"361",361,"19183",0.262146016188796,20.6305874007978,0.508862771036344,42.8390005557222,0.169471564496403,8.11831645628081,0.525441399145654,0.032501848349708,0.024380689105189,9.5864647216e-05,15.0441196263378,45.4406825643383,0,21.7500557994581,1.35219286905231,0.752360254096689,0.401676410883513,1.35574397349593,1.37102322625474,0,0.340430001943924,0,2.88091084356098,2.93483099798322
"362",362,"19185",0.254379242172562,20.3698479980029,0.445281391735422,43.4812290674795,0.137515980861781,7.59907501345759,1.06665170779179,0.030652797472143,0.010562092719442,0.000136477375356,4.7232262422494,0,0,38.9249931645436,0,0.1912223096525,0.129943611725013,1.48996170224059,1.03539685920346,0,0.274641038958137,0,2.58692373477292,2.93483099798322
"363",363,"19187",0.222308682102928,18.327221022729,0.535062895813502,41.7128194221678,0.144614788908444,7.66281473229641,0.882964745688521,0.185262349576184,0.010285622592961,7.8597283846e-05,20.0582620986412,0,4.30445453800438,74.7835803109508,0,0.447181764803838,0.31793728507437,1.26685310772283,1.59655799339539,0,0.85477377462903,0,2.9438450033538,2.93483099798322
"364",364,"19189",0.204556588791562,16.9984329967093,0.628028960140692,41.0560358359169,0.129623392801047,7.20533898428212,0.807474125039838,0.122722609319639,0.020583558003986,0.000806442210904,10.300080595354,0,0,13.5849321325945,0,1.27641405600811,0.579403347310736,1.08514572191234,1.64597553858799,0,0.395146771194657,0,2.77902041045484,2.93483099798322
"365",365,"19191",0.206354298244238,17.352864850335,0.504147010021307,40.5109207113691,0.124566392087118,7.2405022643246,0.322304657922941,0.11318382453832,0.014606555835492,0.002081855558859,11.383256959603,0,0,62.9359169182645,5.16155416140706,0.99708349220178,0.47920002831173,1.53894166091875,1.41929008368806,0,0.682422260281001,0,2.45827240143096,2.93483099798322
"366",366,"19193",0.236418950158682,18.5447435278885,0.493691717005408,43.3936692424782,0.149470821529689,7.47320890452884,0.980042820864886,0.104911039822174,0.015976882235465,3.5702258988e-05,45.5319785602101,4.2380633287801,0,33.8542798718316,66.286686536644,0.014524005922225,0.125944126753311,1.28146354865914,1.09873939112316,0,0.77534772750999,0,2.62763623182549,2.93481286574197
"367",367,"19195",0.21183948326833,17.1657535195126,0.69428894393374,41.1355435585182,0.158575021670828,7.30112292597821,0.853252944138475,0.05142346804585,0.039528314084727,0.001793800179733,7.18952779629374,0.0792624646986645,13.3587282472902,54.2415993532634,12.8140208769487,1.87515889015364,0.794990700618373,1.05776996218143,1.64938367712446,0,0.458531676390844,0,2.73883724387879,2.93483099798322
"368",368,"19197",0.214762574913379,18.9636501767132,0.565092720354726,41.5990638478265,0.142082928187011,7.59765953065642,1.12864992584032,0.110871338785801,0.016115364189938,2.7084025287e-05,8.5392758704362,0,0.0097751559263931,79.9657584191231,0,3.96035205481841,1.87695563241181,1.31293501203283,1.56578944733293,0,1.19635552163308,0,2.90791150598948,2.93483099798322
"369",369,"21001",0.356683798564752,26.9055578984563,0.160187325383204,41.2534225515299,0.148362201806541,8.17898725528581,0.049029093247363,0.193115693123789,0.009054889165263,0.01049552330613,18.4184333112401,0,0,61.1155208698437,0,1.94764030973869,0.917444765959983,2.45632902029841,1.42742659586275,0,0.426693488460191,0,2.31443577313794,2.93483099798322
"370",370,"21003",0.372454332162808,28.7029922907099,0.16564199592917,42.3186791796959,0.184173930721155,8.19799806704422,0.132983769886377,0.043717835459621,0.02008965212302,0.006636164957305,23.1993010854431,0,0,47.9258531829578,0,2.28053238890827,1.04285684260041,2.54976207070787,1.50533734216716,0,0.307890269119985,0,2.32928984216954,2.93483099798322
"371",371,"21005",0.34926557386829,26.6838837652661,0.192318425823438,44.1632314052405,0.230469373748171,8.55577115765005,0.174499167698677,0.207573730061927,0.015305103520829,0.122648811633183,42.2336868842304,0,12.9690278110905,0,42.0365400156255,0.614238042224632,0.362403499727995,2.15076399841008,0.850702325304041,0,0.367670176767858,0,2.44030431139274,2.93483099798322
"372",372,"21007",0.395883154934364,28.8871304939565,0.238382350588382,45.8848988626275,0.254532068459728,9.08477933127802,0.392915886302706,0.075365357387485,0.059549303390437,0.001726348152383,12.3906730090342,0,54.5961517688319,60.4723428963344,40.9455110243835,0,0.005915602193366,1.33188364389234,0.845930577016525,1.60297400000066,1.61040516842523,0,2.64239584001052,2.93483099798322
"373",373,"21009",0.37411021400198,28.800995615732,0.216658109176354,42.155215219995,0.189547587937054,8.29397643942325,0.208189199111932,0.19334272606696,0.013714216310821,0.000634291556395,34.4018491177067,0,0,80.6769403943068,0,2.28053238890796,1.04285684260041,2.54976207070766,1.50533734216713,0,0.307890269119963,0,2.32928984216922,2.93483099798322
"374",374,"21011",0.347650769565599,26.6875272154615,0.201097741204754,41.8543925250362,0.18982838909331,8.11579719145369,0.165845338652131,0.107288494553604,0.050048609494349,0.005644435951269,17.0437131162465,0,28.4009184831916,67.4842041280845,0,0,0.143270148437296,2.11260353502196,0.780096344932625,0,0.539747927166908,0,2.41236027478543,2.93483099798322
"375",375,"21013",0.403065304344547,28.2167426571069,0.201854340076603,40.7973625166913,0.138609774074787,8.0288225936019,0.114705265050168,0.038560986501357,0.037638752730403,0.045671788958622,29.2086057818529,0,0,0,0,1.08278400637546,0.494355947739737,2.01796382112336,0.732458107323463,0,1.30506565151395,0,2.23923341937064,2.93483099798322
"376",376,"21015",0.399387850170345,28.6046002594822,0.135559094713388,44.7192391366892,0.504259708641467,9.00017536956366,0.423426430603264,0.921302219082241,0.029039859209658,8.51894327133614,197.925332740916,0,51.6877057221257,29.7509456957121,0,0.060003414919606,0.066460297543135,2.13251154929424,0.794232059995904,0,0.978970355754546,0,2.55185676640367,2.93483099798322
